Date,AALI.JK,BISI.JK,CPIN.JK,JPFA.JK,ICBP.JK,INDF.JK,^JKSE
2023-08-14,6731.53369140625,1267.2415771484375,4856.18603515625,1201.5181884765625,10499.9033203125,6242.16796875,6910.171875
2023-08-15,6709.74853515625,1253.807861328125,4856.18603515625,1184.10498046875,10568.982421875,6197.8974609375,6915.10107421875
2023-08-16,6709.74853515625,1253.807861328125,4810.587890625,1192.8115234375,10753.1904296875,6286.4384765625,6900.5380859375
2023-08-18,6731.53369140625,1379.188720703125,4764.990234375,1166.6915283203125,10776.216796875,6242.16796875,6859.912109375
2023-08-21,6644.39404296875,1356.7991943359375,4764.990234375,1153.6314697265625,10753.1904296875,6197.8974609375,6866.033203125
2023-08-22,6644.39404296875,1365.755126953125,4742.19091796875,1136.2183837890625,10615.033203125,6197.8974609375,6916.4501953125
2023-08-23,6687.9638671875,1383.6666259765625,4673.79443359375,1136.2183837890625,10592.0078125,6264.3037109375,6921.41015625
2023-08-24,6666.17822265625,1397.1002197265625,4673.79443359375,1140.5716552734375,10453.8515625,6220.03271484375,6899.39208984375
2023-08-25,6644.39404296875,1379.188720703125,4696.59375,1153.6314697265625,10522.9287109375,6308.57373046875,6895.44287109375
2023-08-28,6687.9638671875,1392.622314453125,4764.990234375,1171.044921875,10407.798828125,6286.4384765625,6921.72705078125
2023-08-29,6687.9638671875,1388.144287109375,4856.18603515625,1144.925048828125,10476.876953125,6330.70947265625,6957.8349609375
2023-08-30,6622.609375,1388.144287109375,4742.19091796875,1131.864990234375,10361.74609375,6242.16796875,6966.65576171875
2023-08-31,6622.609375,1388.144287109375,4719.39208984375,1123.1583251953125,10315.6943359375,6286.4384765625,6953.259765625
2023-09-01,6666.17822265625,1379.188720703125,4673.79443359375,1131.864990234375,10315.6943359375,6197.8974609375,6977.65380859375
2023-09-04,6666.17822265625,1370.23291015625,4559.798828125,1097.038330078125,10315.6943359375,6109.35595703125,6996.75
2023-09-05,6687.9638671875,1383.6666259765625,4582.59765625,1075.271728515625,10292.66796875,6065.08544921875,6991.7080078125
2023-09-06,6666.17822265625,1365.755126953125,4559.798828125,1083.9783935546875,10177.5380859375,6087.22021484375,6995.953125
2023-09-07,6579.03955078125,1388.144287109375,4582.59765625,1062.2117919921875,10315.6943359375,6153.626953125,6954.80810546875
2023-09-08,6491.900390625,1365.755126953125,4477.72314453125,1075.271728515625,10246.6162109375,6131.49169921875,6924.77978515625
2023-09-11,6513.6845703125,1356.7991943359375,4559.798828125,1097.038330078125,10292.66796875,6153.626953125,6963.39306640625
2023-09-12,6470.11474609375,1374.710693359375,4550.68017578125,1088.331787109375,10315.6943359375,6065.08544921875,6933.96923828125
2023-09-13,6491.900390625,1374.710693359375,4559.798828125,1079.6251220703125,10315.6943359375,6109.35595703125,6935.47607421875
2023-09-14,6513.6845703125,1388.144287109375,4582.59765625,1057.8583984375,10131.4853515625,5932.2734375,6959.3330078125
2023-09-15,6600.82421875,1397.1002197265625,4628.19677734375,1049.15185546875,10108.4599609375,5976.5439453125,6982.791015625
2023-09-18,6557.25439453125,1401.578125,4514.201171875,1027.3851318359375,9993.3291015625,5843.73193359375,6936.0830078125
2023-09-19,6470.11474609375,1401.578125,4468.60302734375,1023.0317993164062,9970.3037109375,5910.13818359375,6980.32080078125
2023-09-20,6448.32958984375,1419.4896240234375,4477.72314453125,1018.6784057617188,9993.3291015625,6020.814453125,7011.68115234375
2023-09-21,6448.32958984375,1423.967529296875,4514.201171875,1027.3851318359375,10315.6943359375,5932.2734375,6991.4658203125
2023-09-22,6579.03955078125,1423.967529296875,4532.4404296875,1062.2117919921875,10453.8515625,5998.67919921875,7016.84423828125
